Gene,Transcript,UTR5_Length,UTR3_Length,CDS_Length,UTR5_GC_Content,UTR3_GC_Content,CDS_GC_Content,uATG_count,Transcript_FE,Translate_FE,CAI
KLHL31,ENST00000407079,0,0,1905,NA,NA,0.511811023622047,0,-2.9,-2.9,0.669481725463017
BCAS3,ENST00000407086,48,706,2742,0.625,0.560906515580737,0.49927060539752,0,-5.8,-8.6,0.68859711585756
TFIP11,ENST00000407148,189,86,2514,0.603174603174603,0.418604651162791,0.542163882259348,2,-13.6,-3.8,0.770173825549167
PRR16,ENST00000407149,209,623,915,0.755980861244019,0.269662921348315,0.519125683060109,2,-8.2,-1.4,0.688417338356092
PPARA,ENST00000407236,213,8375,1407,0.539906103286385,0.470328358208955,0.501066098081023,1,-6.4,-7.2,0.680729338189421
MTA3,ENST00000407270,229,425,1548,0.790393013100437,0.355294117647059,0.440568475452196,0,-8.4,-9,0.642726516346714
IFI30,ENST00000407280,175,206,753,0.708571428571429,0.485436893203884,0.569721115537849,0,-5.7,-5.3,0.717101086203179
THAP4,ENST00000407315,432,201,1734,0.791666666666667,0.507462686567164,0.603806228373702,1,-7.7,-8.4,0.762158058519368
TRIOBP,ENST00000407319,10,819,1296,0.1,0.413919413919414,0.652006172839506,0,-2.5,-2.5,0.73201773188018
GPR1,ENST00000407325,363,864,1068,0.462809917355372,0.34837962962963,0.449438202247191,4,-1.6,-1.6,0.718590465704486
METTL15,ENST00000407364,352,2666,1224,0.605113636363636,0.334958739684921,0.434640522875817,0,-7,-1.5,0.624065372356783
CBX6,ENST00000407418,124,4759,1239,0.814516129032258,0.571548644673251,0.675544794188862,1,-15.9,-4.3,0.75062674650329
WDR43,ENST00000407426,56,1443,2034,0.75,0.330561330561331,0.445427728613569,0,-11.7,-6.5,0.608881301952538
GUCD1,ENST00000407471,191,2568,723,0.764397905759162,0.547507788161994,0.59612724757953,1,-5.9,-9.7,0.825212853402516
MATN3,ENST00000407540,63,1000,1461,0.73015873015873,0.292,0.546201232032854,0,-8.7,-5.7,0.715404451314288
NAA60,ENST00000407558,303,1703,729,0.541254125412541,0.634174985320023,0.517146776406036,1,-4,-2.1,0.710151642714108
WDR60,ENST00000407559,158,410,3201,0.753164556962025,0.331707317073171,0.487972508591065,0,-7.8,-5.1,0.687187901101857
MEIG1,ENST00000407572,148,210,267,0.628378378378378,0.338095238095238,0.378277153558052,0,-9.4,0,0.634457126316344
NPY,ENST00000407573,290,121,294,0.63448275862069,0.43801652892562,0.581632653061224,1,-2.8,-3.6,0.693131861521456
CCDC85A,ENST00000407595,502,1818,1662,0.754980079681275,0.323982398239824,0.614921780986763,3,-12,-5.2,0.69622573782116
HIC2,ENST00000407598,195,2691,1848,0.646153846153846,0.564474173169825,0.650974025974026,1,-0.3,-4.3,0.774656286211009
GAGE10,ENST00000407599,93,94,351,0.494623655913978,0.372340425531915,0.544159544159544,0,-4.3,-0.1,0.724949379616294
ZCCHC9,ENST00000407610,104,635,816,0.644230769230769,0.297637795275591,0.422794117647059,1,-10,-0.8,0.623152921841944
ADD2,ENST00000407644,265,1295,2181,0.588679245283019,0.484169884169884,0.573590096286107,5,-2.6,-3.4,0.750271739061028
GATSL3,ENST00000407689,130,503,990,0.792307692307692,0.58648111332008,0.609090909090909,0,-10.4,-5.8,0.781465993216651
DHCR7,ENST00000407721,212,961,1428,0.589622641509434,0.559833506763788,0.591736694677871,0,-9,-5.3,0.81237509199955
ZFPM2,ENST00000407775,250,994,3456,0.76,0.299798792756539,0.470196759259259,0,0,-9.2,0.689883156779707
ICOSLG,ENST00000407780,128,6043,909,0.75,0.589111368525567,0.575357535753575,0,-7,-9.4,0.737756547012924
AQP12B,ENST00000407834,63,107,924,0.714285714285714,0.616822429906542,0.668831168831169,0,-4.2,-5.8,0.750640738459489
CDC45,ENST00000407835,256,133,1701,0.56640625,0.315789473684211,0.52145796590241,1,-1.8,-3.1,0.74323528833269
VSTM2A,ENST00000407838,406,1995,711,0.637931034482759,0.345363408521303,0.547116736990155,2,-8.1,-1.9,0.681417034253334
PRDM6,ENST00000407847,414,7065,1788,0.642512077294686,0.371408351026185,0.623042505592841,1,0,-8.3,0.716086595301265
LTBP1,ENST00000407925,81,818,4188,0.419753086419753,0.332518337408313,0.49450811843362,0,-5.1,-2.2,0.712737358250167
CCDC129,ENST00000407970,38,96,3135,0.447368421052632,0.40625,0.503668261562998,0,-1.4,-1.3,0.68555642131930306
RBM34,ENST00000408888,231,530,1293,0.653679653679654,0.462264150943396,0.419953596287703,1,-2.7,-1.4,0.622733994306489
POM121L12,ENST00000408890,30,362,891,0.733333333333333,0.519337016574586,0.685746352413019,0,-4.1,-8.5,0.761694808733645
OR3A2,ENST00000408891,39,71,966,0.512820512820513,0.492957746478873,0.536231884057971,0,-1,-5.7,0.730092818295984
C3orf36,ENST00000408895,1009,161,498,0.53617443012884,0.453416149068323,0.620481927710843,24,-4.8,-6.1,0.652647555713458
OR1C1,ENST00000408896,0,0,945,NA,NA,0.478306878306878,0,0,0,0.688615763118448
OR2A25,ENST00000408898,38,43,933,0.447368421052632,0.395348837209302,0.486602357984995,0,-4.1,-0.2,0.690606573000749
OR2A14,ENST00000408899,55,24,933,0.545454545454545,0.541666666666667,0.528403001071811,1,-3,-1.2,0.747055841710737
MCC,ENST00000408903,416,0,3060,0.668269230769231,NA,0.558169934640523,4,-8.3,-14.6,0.72891071615151
OR2A5,ENST00000408906,34,43,936,0.588235294117647,0.511627906976744,0.521367521367521,0,-4,0,0.756949325267526
PSMB11,ENST00000408907,59,1148,903,0.542372881355932,0.548780487804878,0.624584717607973,0,-5.7,-5.8,0.784502037052425
TAS2R41,ENST00000408916,0,0,924,NA,NA,0.501082251082251,0,-3,-3,0.734000328909374
OR6B1,ENST00000408922,68,51,936,0.5,0.411764705882353,0.477564102564103,2,-2,-9.7,0.740473386670237
RGS14,ENST00000408923,188,526,1701,0.659574468085106,0.58745247148289,0.638447971781305,2,-4.9,-8.8,0.764592699372154
C6orf226,ENST00000408925,28,218,306,0.678571428571429,0.44954128440367,0.69281045751634,0,-4.4,-4.4,0.611683240762688
XKR9,ENST00000408926,534,1518,1122,0.398876404494382,0.344532279314888,0.342245989304813,4,-13.4,-0.9,0.559898472781462
RAP1GDS1,ENST00000408927,113,1744,1824,0.725663716814159,0.380160550458716,0.40734649122807,0,-12.4,-1.8,0.57916430491819
HEPN1,ENST00000408930,507,660,267,0.502958579881657,0.521212121212121,0.50187265917603,12,0,-6.2,0.6643850025877
TBX20,ENST00000408931,527,0,1344,0.671726755218216,NA,0.529761904761905,2,-5.9,-10.2,0.709163681461265
PRR21,ENST00000408934,0,0,1170,NA,NA,0.600854700854701,0,-1.9,-1.9,0.719680257054388
OR4E2,ENST00000408935,0,0,942,NA,NA,0.463906581740977,0,-2.4,-2.4,0.703754633130901
TTC30B,ENST00000408939,251,1768,1998,0.533864541832669,0.354638009049774,0.48998998998999,2,-7.6,-7.8,0.71180425061686
HMSD,ENST00000408945,202,1479,420,0.50990099009901,0.429344151453685,0.376190476190476,3,-6.8,-1.2,0.591885051095007
TAS2R40,ENST00000408947,42,29,972,0.476190476190476,0.620689655172414,0.47119341563786,0,-3.6,0,0.709300215969935
OR2A12,ENST00000408949,60,53,933,0.366666666666667,0.433962264150943,0.486602357984995,0,-0.2,0,0.696597707140818
OR2A1,ENST00000408951,0,0,933,NA,NA,0.560557341907824,0,-1.9,-1.9,0.772042491331107
OR2F2,ENST00000408955,67,93,954,0.283582089552239,0.440860215053763,0.49895178197065,0,-2,-0.3,0.712252207235223
TIGD1,ENST00000408957,710,139,1776,0.523943661971831,0.266187050359712,0.416666666666667,9,-5,-1.2,0.627113498108239
ARIH2OS,ENST00000408959,236,489,873,0.690677966101695,0.515337423312883,0.649484536082474,2,-9.3,-9.7,0.610298092342551
TMEM14EP,ENST00000408960,0,0,378,NA,NA,0.46031746031746,0,-8.3,-8.3,0.654956108624766
CEBPD,ENST00000408965,966,402,810,0.754658385093168,0.470149253731343,0.749382716049383,2,-6.7,-6.3,0.736365172162108
TMEM257,ENST00000408967,268,1837,336,0.272388059701493,0.35547087642896,0.345238095238095,4,-2.2,0,0.582504966864087
LCNL1,ENST00000408973,594,750,495,0.641414141414141,0.712,0.638383838383838,5,-8.1,-8.5,0.750004785013021
MYO3B,ENST00000408978,143,1360,4026,0.412587412587413,0.433823529411765,0.46448087431694,3,-1.9,-2.4,0.674417066614181
OR2A2,ENST00000408979,69,25,957,0.507246376811594,0.4,0.500522466039707,1,0,-2.4,0.725912678471414
UMODL1,ENST00000408989,0,921,4341,NA,0.500542888165038,0.594102741303847,0,-7.7,-7.7,0.753630692046056
C19orf73,ENST00000408991,118,236,390,0.76271186440678,0.504237288135593,0.666666666666667,1,-4.7,-2.7,0.610510994679212
RGPD4,ENST00000408999,77,110,5277,0.649350649350649,0.345454545454545,0.403259427705136,0,-5.1,-6.6,0.611078944610989
SAMD12,ENST00000409003,129,8251,486,0.565891472868217,0.400315113319598,0.479423868312757,2,-8.8,-5.7,0.670596911157118
TPRN,ENST00000409012,87,495,2136,0.827586206896552,0.642424242424242,0.713951310861423,0,-12.3,-14.5,0.725090832583954
INPP4A,ENST00000409016,397,6782,2817,0.680100755667506,0.439398407549395,0.546325878594249,8,-9.6,-1,0.725021084811402
NIF3L1,ENST00000409020,294,252,1134,0.527210884353742,0.341269841269841,0.477954144620811,2,-1.4,-4.8,0.67114448710724794
SMPD4,ENST00000409031,1149,1146,2601,0.703220191470844,0.543630017452007,0.588235294117647,4,-6.6,-4.6,0.746182123993091
CTD-3222D19.2,ENST00000409035,261,1022,1284,0.804597701149425,0.528375733855186,0.658878504672897,1,-6.8,-7.9,0.724788223065651
DNAH10,ENST00000409039,332,725,13416,0.72289156626506,0.481379310344828,0.492546213476446,3,-9.8,-8.2,0.712561720414464
XIRP2,ENST00000409043,89,386,2817,0.50561797752809,0.336787564766839,0.41711040113596,1,-5.3,-4.5,0.662745432348763
ANKRD61,ENST00000409061,0,0,1257,NA,NA,0.493237867939539,0,-1.8,-1.8,0.650659431328779
APOPT1,ENST00000409074,1,1901,621,0,0.502367175170963,0.475040257648953,0,-11.9,-11.9,0.659684194766633
CLASP1,ENST00000409078,501,3085,4416,0.481037924151697,0.452836304700162,0.482789855072464,4,-4.5,-4.8,0.661299283023829
LRRC75A,ENST00000409083,163,1854,639,0.834355828220859,0.512405609492988,0.693270735524257,0,-1.3,-9.3,0.686926613854992
AAK1,ENST00000409085,377,8082,2886,0.586206896551724,0.378866617173967,0.521829521829522,1,-7.4,-3.5,0.692073835654775
SLC39A10,ENST00000409086,275,2661,2496,0.509090909090909,0.336715520481022,0.40224358974359,3,-3.4,0,0.623587269544788
LRRTM4,ENST00000409093,337,137,1773,0.456973293768546,0.518248175182482,0.453468697123519,5,-1.5,-4.7,0.666108313081972
SAG,ENST00000409110,230,143,1218,0.565217391304348,0.475524475524476,0.530377668308703,1,-8.1,-0.8,0.733111099764969
C17orf104,ENST00000409122,142,1603,2859,0.788732394366197,0.288833437305053,0.39734172787688,0,-9.7,-5.6,0.621842886828622
ALDH7A1,ENST00000409134,220,3124,1620,0.681818181818182,0.426056338028169,0.492592592592593,2,-3.4,-6.2,0.687107147900042
PPP1R1C,ENST00000409137,243,2431,330,0.477366255144033,0.310160427807487,0.478787878787879,1,-3,-2.6,0.666212937726704
SPATS2L,ENST00000409140,287,499,1677,0.749128919860627,0.360721442885772,0.490757304710793,0,-9.6,-2.1,0.680084478456397
LRRTM1,ENST00000409148,186,371,1569,0.553763440860215,0.417789757412399,0.623964308476737,2,-10.3,-2.9,0.769042347733462
SLC38A11,ENST00000409149,292,108,1221,0.667808219178082,0.231481481481481,0.402948402948403,1,-4.2,-2.6,0.613258342650735
NEMP2,ENST00000409150,67,4847,1254,0.686567164179104,0.370744790592119,0.462519936204147,0,-9.2,-8.9,0.643589879828879
ALAD,ENST00000409155,197,1983,993,0.705583756345178,0.473524962178517,0.594159113796576,2,-13.8,-3.9,0.759173589755023
KCTD18,ENST00000409157,133,1142,1281,0.631578947368421,0.328371278458844,0.505854800936768,0,-9.1,-4,0.656484670390177
RPL36A-HNRNPH2,ENST00000409170,32,173,357,0.59375,0.526011560693642,0.464985994397759,0,-5.9,-0.5,0.727999952522691
AC013461.1,ENST00000409176,136,33,2403,0.683823529411765,0.333333333333333,0.454431960049938,1,-16.8,-5.7,0.670198986232305
RP11-310K10.1,ENST00000409186,2106,1385,2856,0.341405508072175,0.308303249097473,0.486344537815126,33,-5.2,-8,0.674899945615527
CCDC148,ENST00000409187,151,569,1803,0.390728476821192,0.265377855887522,0.375485302273988,3,-3,0,0.618206358621704
SYNC,ENST00000409190,459,1490,1449,0.740740740740741,0.37248322147651,0.559696342305038,0,-3.9,-3.7,0.720568672676739
GIGYF2,ENST00000409196,98,1767,3882,0.448979591836735,0.43350311262026,0.489180834621329,0,-6.4,-4.2,0.66793559163558
DYNC1I2,ENST00000409197,211,522,1839,0.582938388625592,0.314176245210728,0.435019032082654,0,-6.9,-1.7,0.669157548309372
NEB,ENST00000409198,203,424,20010,0.458128078817734,0.341981132075472,0.449925037481259,1,-7.4,-2.7,0.716770667676067
ARHGAP25,ENST00000409202,365,639,1941,0.473972602739726,0.455399061032864,0.520350334878928,3,-2.7,-0.9,0.73161351165029
PCDH20,ENST00000409204,364,1558,2856,0.554945054945055,0.304878048780488,0.486344537815126,4,0,-8,0.674899945615527
FOXP4,ENST00000409208,311,1023,2007,0.80064308681672,0.66177908113392,0.640757349277529,2,-11.3,-3.8,0.779809248635901
SH3BP4,ENST00000409212,507,1832,2892,0.57396449704142,0.449235807860262,0.575726141078838,6,-1.6,-5,0.769070288697759
KLHL30,ENST00000409223,107,1882,1737,0.635514018691589,0.582359192348565,0.660333909038572,0,-7,-5.4,0.800992998264467
STK17B,ENST00000409228,322,0,1119,0.46583850931677,NA,0.371760500446828,4,-3.2,-2.2,0.586723686128243
C2orf82,ENST00000409230,247,50,366,0.574898785425101,0.74,0.721311475409836,3,-10.1,-13.6,0.732801800492153
CATSPERG,ENST00000409235,115,151,3480,0.591304347826087,0.503311258278146,0.556034482758621,0,-8.8,-4.1,0.774512885908839
LYG2,ENST00000409238,21,118,639,0.523809523809524,0.440677966101695,0.49452269170579,0,-3.1,-8.6,0.691855565057366
RAD21L1,ENST00000409241,93,44,1671,0.548387096774194,0.409090909090909,0.384799521244764,0,-5.8,-7.4,0.61300461784774
AFMID,ENST00000409257,54,764,912,0.648148148148148,0.488219895287958,0.56469298245614,1,-7.1,-8.7,0.772362484780592
AC013269.5,ENST00000409259,196,1007,450,0.653061224489796,0.61072492552135,0.577777777777778,1,-7.9,-0.6,0.763299361419004
NCKAP5,ENST00000409261,374,1490,5730,0.457219251336898,0.332214765100671,0.497556719022688,4,-6.1,-3.4,0.660779590938401
TET3,ENST00000409262,0,6000,5388,NA,0.437666666666667,0.61841128433556,0,-7.1,-7.1,0.767914019839587
ACVR1,ENST00000409283,267,1082,1530,0.393258426966292,0.371534195933457,0.479084967320261,3,-4.2,-0.3,0.678217253811673
WIPF3,ENST00000409290,0,2550,1452,NA,0.46,0.641184573002755,0,-0.4,-0.4,0.661179053050681
C19orf24,ENST00000409293,112,473,398,0.785714285714286,0.657505285412262,0.703517587939699,0,-15.2,-12.7,0.598511744466335
PXMP4,ENST00000409299,93,4952,639,0.698924731182796,0.483239095315024,0.582159624413146,0,-10.1,-5.5,0.734181209570261
DIS3L2,ENST00000409307,0,0,2658,NA,NA,0.539127163280662,0,-3.9,-3.9,0.738258740211006
PLGLB1,ENST00000409310,69,600,291,0.507246376811594,0.413333333333333,0.422680412371134,1,-1.9,-2,0.626760836730716
FAM131B,ENST00000409346,147,3149,999,0.707482993197279,0.544299777707209,0.577577577577578,2,-10.9,-1.5,0.742767221798425
DCDC2B,ENST00000409358,0,299,1050,NA,0.575250836120401,0.585714285714286,0,-9.9,-9.9,0.721535692413669
MRPL19,ENST00000409374,5,192,879,0.8,0.411458333333333,0.47098976109215,0,-8.9,-8.9,0.635296165635791
TONSL,ENST00000409379,30,335,4137,0.733333333333333,0.611940298507463,0.65989847715736,0,-9.2,-6.8,0.773064883681202
LYPD6,ENST00000409381,289,2773,516,0.647058823529412,0.397403534078615,0.5,2,-2.8,-5.5,0.711154463052528
SFTPB,ENST00000409383,100,585,1182,0.51,0.521367521367521,0.62605752961082906,3,-1.1,-10.4,0.774764500526371
MGAT4A,ENST00000409391,349,61,1608,0.415472779369628,0.295081967213115,0.380597014925373,5,0,-2.4,0.603804922031814
CRIP1,ENST00000409393,153,290,234,0.69281045751634,0.631034482758621,0.598290598290598,0,-4.1,-3.1,0.837930937087801
FAT3,ENST00000409404,17,5339,13674,0.411764705882353,0.374789286383218,0.479450051192043,3,0,-1.1,0.696877971439732
RBM4,ENST00000409406,777,449,1095,0.482625482625483,0.501113585746102,0.557077625570776,10,-0.1,-5.3,0.72011918772298
PRR35,ENST00000409413,279,221,1716,0.792114695340502,0.606334841628959,0.708624708624709,1,-9.9,-10.2,0.753367346050841
CYSRT1,ENST00000409414,487,255,555,0.626283367556468,0.627450980392157,0.668468468468468,5,-4.3,-4.1,0.796761316827193
PDLIM2,ENST00000409417,76,352,1059,0.618421052631579,0.571022727272727,0.663833805476865,1,-2.4,-3,0.754354838500835
FCHSD2,ENST00000409418,384,547,2223,0.739583333333333,0.447897623400366,0.45434098065677,1,-13,-4,0.650646567820179
NCAPG2,ENST00000409423,173,352,3432,0.601156069364162,0.335227272727273,0.43997668997669,2,-18.5,-5.3,0.648058980510358
LYG1,ENST00000409448,317,136,585,0.460567823343849,0.375,0.521367521367521,6,-2.1,-5.7,0.751723649139605
MPP4,ENST00000409474,208,340,1914,0.514423076923077,0.282352941176471,0.490073145245559,2,-2.2,-2.6,0.700718065342751
UXS1,ENST00000409501,58,518,1263,0.810344827586207,0.357142857142857,0.503562945368171,0,-8.3,-9.2,0.697707743386045
DNAH11,ENST00000409508,31,585,13551,0.741935483870968,0.415384615384615,0.446387720463434,0,-10,-11.5,0.663385231975445
TRABD2A,ENST00000409520,206,251,1518,0.800970873786408,0.438247011952191,0.572463768115942,0,-15,-5.5,0.73524179249652
C2orf76,ENST00000409523,338,28,381,0.535502958579882,0.428571428571429,0.393700787401575,6,-5.6,-6.3,0.663786855129283
RAD54L2,ENST00000409535,125,5247,4404,0.56,0.474747474747475,0.541780199818347,3,-6.9,-4.4,0.733882237832149
ZNF638,ENST00000409544,630,254,5937,0.422222222222222,0.303149606299213,0.395317500421088,14,-6.3,-2.3,0.61986167844639
ATHL1,ENST00000409548,115,1358,2214,0.782608695652174,0.620029455081001,0.635049683830172,0,-12.1,-6.9,0.779089599935834
KDM3A,ENST00000409556,365,597,3966,0.638356164383562,0.370184254606365,0.442763489662128,1,-1.9,-5.3,0.648421879778595
C2orf78,ENST00000409561,121,155,2769,0.545454545454545,0.258064516129032,0.479595521849043,0,-2.7,-4.8,0.674886028486178
ZC3H8,ENST00000409573,130,4959,876,0.684615384615385,0.397862472272636,0.37785388127853903,0,-13.4,-1.9,0.65607460360036
AFF3,ENST00000409579,233,353,3756,0.59656652360515,0.473087818696884,0.55591054313099,0,-1.7,-1.9,0.720008452843643
IL18R1,ENST00000409599,356,1872,1626,0.688202247191011,0.393162393162393,0.385608856088561,0,-8.2,0,0.608554618102441
POTEJ,ENST00000409602,52,214,3117,0.576923076923077,0.401869158878505,0.487006737247353,0,-10.1,-2.1,0.727246580593675
C7orf34,ENST00000409607,41,281,444,0.560975609756098,0.519572953736655,0.585585585585586,1,-5.6,-2.3,0.745931265128745
GULP1,ENST00000409609,747,270,915,0.397590361445783,0.240740740740741,0.389071038251366,13,-5.2,-2,0.597956072425281
LYPD6B,ENST00000409642,401,552,624,0.733167082294264,0.46195652173913,0.471153846153846,2,-10.2,-2.4,0.705365808433723
WDR81,ENST00000409644,0,907,5826,NA,0.614112458654906,0.639718503261243,0,-7,-7,0.768736164491155
APOL6,ENST00000409652,276,8813,1032,0.539855072463768,0.385112901395666,0.520348837209302,0,-5.5,-4.2,0.691058671899483
KIAA0922,ENST00000409663,52,135,4830,0.730769230769231,0.244444444444444,0.457971014492754,0,-11,-6.8,0.658097593738373
TMEM150A,ENST00000409668,468,492,816,0.641025641025641,0.560975609756098,0.590686274509804,2,-10.9,-1,0.774339049146114
CAPG,ENST00000409670,71,65,1047,0.71830985915493,0.692307692307692,0.586437440305635,0,-5.5,-0.3,0.80378344187094
CCDC154,ENST00000409671,972,20,1569,0.682098765432099,0.5,0.645634161886552,3,-3,-6.5,0.780174311385078
SCN9A,ENST00000409672,347,3487,5934,0.645533141210375,0.312016059650129,0.415402763734412,3,-9.9,-5.4,0.65183452037937
NOTUM,ENST00000409678,384,454,1491,0.833333333333333,0.52863436123348,0.662642521797451,0,-12.8,-8.9,0.786216881467164
PSMD14,ENST00000409682,704,317,933,0.542613636363636,0.337539432176656,0.42443729903537,3,-1.6,-2.3,0.648617147806208
C2orf15,ENST00000409684,467,213,378,0.50321199143469,0.356807511737089,0.378306878306878,7,-10.9,-6.6,0.543852763480533
FAM124B,ENST00000409685,266,875,1368,0.567669172932331,0.377142857142857,0.538011695906433,2,-3.9,-5.8,0.733989915783604
SAPCD2,ENST00000409687,128,2535,1185,0.75,0.624063116370809,0.740084388185654,0,-4.4,-14.1,0.767171713299154
CEP19,ENST00000409690,423,1274,504,0.643026004728132,0.406593406593407,0.420634920634921,2,-10.8,-3.6,0.679343159673122
MEGF11,ENST00000409699,173,2855,3135,0.791907514450867,0.372679509632224,0.607017543859649,0,-9,-9.8,0.787132383656713
CHST10,ENST00000409701,267,0,1071,0.584269662921348,NA,0.491129785247432,5,-6.4,-3.9,0.757501450498911
RPL31,ENST00000409733,409,38,378,0.613691931540342,0.342105263157895,0.470899470899471,2,-5.1,-3.5,0.729765601549194
