gene,Length,RNA.NSC.mean.tpm,RNA.siP.mean.tpm,log2FoldChange.rna,pvalue
GTF3A,1383,102.64623287953266,67.36814419434018,-0.4470100081152452,0.6885812323618491
BCAM,2402,22.24112299116817,22.804054664503166,0.04035214842389202,8.842934401907744e-5
TRAT1,1919,1.5763106885052833,2.2676647091522195,0.19469246235168072,2.872642731007883e-5
TM4SF5,708,3.37319665059392,1.35109949476902,-0.3704146226231983,0.2685500624983655
BCAR1,3221,44.83831007328163,68.48960759412739,0.515052077245235,0.05466783409894846
RAP1GAP,3271,46.78119709137096,57.29741574666273,0.2661627843137577,4.5973484567671453e-4
TP53TG3,2031,0.03543904721666933,0.08007199359287699,0.0313999986122171,0.006665777170250176
BCR,7082,19.6896407011488,19.183175706579966,-0.01670160008519033,0.041310817991957405
ST13,3595,28.618732280492804,31.995188061658535,0.1418927400755419,0.012899985396162519
RGR,2247,0.08256831423682566,0.14332664798096967,0.028712538187977615,0.18715340612582357
PLEKHJ1,2251,53.419371758056904,65.32651572733747,0.23435567536399793,0.1512777162094102
PPFIA1,5234,12.370226181642233,11.755550522304839,-0.043809501230148776,0.5548083678453715
RNF13,2843,23.772644653174837,29.30777355696993,0.2747208830459874,0.3114198290091592
FZD4,7383,1.5012738401601065,0.9278518423903659,-0.4535685558149002,7.96598134044696e-4
TLR9,3870,0.0185986317563451,0.050463066641153666,0.037614197775506654,0.35084147383168834
AHCY,2143,376.308590977063,256.12996653525266,-0.42936826063954653,0.009967563788096077
EED,2223,8.558832121964938,6.951957552689753,-0.19120226426967632,0.017415982486515696
GSX2,1812,0,0.19664434707940634,0.09897690863793877,0.47137122337674425
LIG3,8400,11.260603650042633,7.664051867406172,-0.4733454459015751,1.2603850555966016e-4
CASKIN2,5015,4.831802414819424,6.241823578672617,0.2789258267939708,0.011299529223675511
DMTN,2735,40.8831802540941,44.420540222874166,0.11150885346898537,0.14922445029576425
HIST1H1T,718,2.2907749040369296,0.6572385031979033,-0.2701233179045695,0.0012103372727448683
PDGFRA,6576,0.1322236106404307,0.07176053000244767,-0.10963322671426758,9.2217746630065e-6
RP11-231C18.3,2550,3.46708349038421,5.306667629371916,0.4451559458251575,0.7550264020891809
MYOG,1528,0,0.06390447248078034,0.021994079293717998,0.033260214626983683
YDJC,1351,67.4477081834558,57.00983944794577,-0.17063094664685483,0.3432420485390973
MCHR1,2851,0,0.06849949768546633,0.03788425404402373,0.5179059206241724
LRRD1,2661,0,0.06725259054648597,0.04982167997350103,0.9850541292187108
LSR,2274,47.36286080418424,60.73972595104596,0.26993307705634284,0.5293380297359719
INO80D,14136,1.025419806605768,1.1200793519899426,0.1173926126705473,0.2682319712560512
ACAD9,2454,27.9237321617819,27.339681926247433,-0.008557067896984318,0.005261762634508776
POM121,5320,9.723120818404096,12.3798005167116,0.28868818573257365,0.5181773853530385
HSD17B10,960,343.21313275289367,431.3224888741827,0.3010417659655083,0.9282882935820426
BVES,1500,1.3125061332346004,2.21663208995778,0.31271715206659995,0.7438907271871482
MRPL54,626,181.59243276429564,161.86193868899278,-0.07040561629403605,0.31489703735912117
EIF2AK3,4646,4.215387494774244,3.7267112422144266,-0.11359324742020623,0.5216288920345288
PARL,1414,64.05017200822766,63.604885684121534,0.0069431109048594085,0.5731822995367739
LBH,2933,119.33395603128332,205.25817209920635,0.5778038871504436,0.1734442885876186
AXIN2,4259,5.455023268049607,3.5505651900186272,-0.4199070483372767,0.7945422830070612
PCSK5,5756,1.37046651360601,1.9579851046505468,0.36404577208218597,0.3304980550229508
ANAPC13,1209,63.98395931208497,63.60588724383987,0.009277815902421008,0.0025424895855678618
JPH4,4386,0.276844275165885,0.3616748099950196,0.055379347814752344,0.7124355191588784
UBALD2,1593,22.39996500720933,17.052065865054484,-0.26354410075004536,2.623876694220605e-4
ZNF638,6821,3.1153393552574564,2.75889213051102,-0.11340537527692347,0.014462096889020051
SH3BP1,2852,1.7810309516158433,0.7267130587724551,-0.5863047571363593,0.015723873900789793
FGF16,1650,0,0.05917941451553466,0.021994079293717998,0.9283974282957232
RHBDL1,1463,0.426859928530877,1.0973920630652672,0.26923877935640267,0.2015705561809
BEST1,2740,0.3617532964300043,0.4310172942916333,0.05108038560839547,0.017053889955167472
LGALS14,773,0.327857789470089,0.12632087186368998,-0.03425392041926731,0.04432754221149944
TOR1AIP1,8704,5.732965949332496,5.042576461183587,-0.13767665337142512,0.026746506987545098
PRRG1,4493,3.165139397492267,2.7338930814927735,-0.12405365776021882,0.016620530575757273
TNFRSF1A,2223,269.36319441240863,254.7125029173677,-0.0538193179066956,0.7969098676135673
RANBP10,5341,5.905367517521847,5.4615503333546664,-0.07865547309659446,0.0164885565648058
POLR2L,892,1371.6380687264634,1728.9706983238432,0.3115089767071641,0.4545280335368747
PTER,1203,7.507022402304777,7.428888489625913,0.014334060944236166,0.20655439523889021
C7orf33,1354,0.19941582410901534,0.4927542933510776,0.11616055929335674,0.21965080587719393
NMRK1,1185,5.440880334996657,3.5936263460441,-0.32285781392739993,0.7206961546977001
SETD9,1619,3.7174237539144,3.645302878304,-0.009276964517281364,0.041855428521450785
AMOTL2,4488,43.26056536248933,81.61000631392511,0.7635326620165112,0.5264009518647172
C9orf85,1279,7.2699031894064206,7.755359723897428,0.07937977535644014,0.5469808514718094
TMEM150A,1776,17.635235715511,13.628896906138365,-0.23895657013325447,0.013422638141593982
GGCX,7569,15.211809196897134,16.252176481128235,0.10085419203885516,0.15726685395419296
VRK2,1888,8.406326360656507,16.950166868639098,0.8014011783390368,0.46905647871940576
ZCCHC9,1555,9.249651476778178,8.677136703666912,-0.03424231181534985,6.75778253651367e-5
MRGPRE,1409,0.293798747791141,0.06930165645893001,-0.1192914136007788,0.0058098603925296945
NRP2,2926,19.60463952611307,33.174415015540866,0.585608293158306,0.4522298275476558
MAU2,4994,16.381163003211366,18.8457437052444,0.18778689725614506,0.24446553304563565
TRAF3IP3,2331,0.043351771058210004,0.06908086186470166,0.01006889689228386,0.8285393824404473
KDM6B,6713,2.31574978020548,4.937527379417223,0.7693994839975995,0.3447252869549675
FAM124A,4761,1.0369985538860733,1.1531258369613606,0.0739292024765555,0.07169414187947784
BRCC3,1101,5.552679036731483,4.027762311059963,-0.20800220717700643,0.09058009892004326
CNPY3,1704,89.37336145580853,50.23060376929477,-0.5096199077930613,0.3789652311471907
UPB1,2290,0,0.070317680788917,0.02199407929371799,0.2027089425003581
BTRC,6134,4.580381244348107,6.41605241865184,0.38659763571494077,0.9174171761170774
HSD11B1,1405,0.07192382799764234,0.05787409928367734,0.008035988642000919,0.9097388336461335
ZNF526,4023,12.501612422958132,11.435608118099333,-0.09892630633656808,0.11512107786973852
BDKRB1,1687,8.007852055230103,8.96366579635498,0.11887392220962034,0.4179174004638786
CLEC4M,1935,0.052223761414309004,0,-0.009786137914727575,0.3343432151260222
AUP1,1695,311.7366958408633,532.865759027919,0.6592745733098497,0.028653019703002842
EIF1B,1010,22.782122854471268,29.09527491522263,0.27760885924312056,0.9373439368872707
GDF1,2517,1.29805157044378,0.9325548582604668,-0.20112171413159977,0.772454335373594
PFKFB4,3586,5.528879074837673,3.287439075703233,-0.5494737500110253,0.04979331367001904
MELK,2485,16.6167709957261,12.067770155267773,-0.2788628586201305,0.08855136318802528
STK38,3576,7.765130653409886,10.969178302528226,0.406232047553128,0.016368408236548098
CCDC144NL,2806,0.030106209463100334,0.26092997086024966,0.1993283108938122,0.5100281572266164
NFIA,9487,2.4302081874727004,2.8841124148278765,0.2118742734414009,0.840278512995374
ABC7-42404400C24.1,1362,0.22974262650589602,0.488428098696831,0.12459675997098824,5.52069794745721e-4
RPL7L1,4476,3439.470577952663,4977.163240866047,0.4054526138169811,0.83920432336042206
RASSF5,2064,2.2953074337537434,1.2376098748013467,-0.29392320267788224,0.10671843487354118
MIP,2599,0.378244232691252,0.23724194299563264,-0.10307274712697298,0.7671817154869452
PLEKHH2,6981,1.2678432062413267,1.3243558480062967,0.052417023677419884,0.8071815252304525
PLOD3,2920,48.372481678668436,58.667778534587036,0.24950857698033926,0.35228627978284277
ADCY2,6575,7.963857475025016,10.309529854023397,0.23170673862150953,0.02478265443998887
ARL17B,743,3.6203959706951636,3.664993969808306,0.010819414175739662,0.004880251495554405
ZNF816-ZNF321P,1252,0,0.491208530243719,0.157545334949912,2.0700625580280942e-5
TLX1,2906,0,0.1388052606699261,0.10354283968194501,0.06796361447446148
SPRYD7,3053,10.115107695343056,13.711546798123303,0.35063568483897267,5.7147754171584765e-6
GLTSCR1L,6530,1.9594580969386566,1.8302270665327598,-0.04657590654630732,0.751418947884706
BOLA1,811,31.6450960258247,27.709608513429696,-0.14122673722966997,0.12434460974572079
EMILIN2,5910,1.746867695099753,1.6963512724233334,-0.022073160988620673,0.0648328142376039
USP19,4559,21.753011448659066,27.823833071808195,0.3066092605990409,0.0010427180022617216
GPC4,4960,0.10887460719500268,0.03937340078654533,-0.08530861030582049,0.011353828868359561
CNTN1,5557,33.166991811058764,16.45449360363903,-0.6846155543575009,3.6735309977716256e-4
GFOD1,8751,2.075018822150217,2.3825829896430197,0.17481115335535827,1.8888665445316303e-6
DMRT2,1965,468.0782157134683,1032.2285753317453,0.29837206081603207,0.6466224978336285
A2M,4844,0.05574092193303184,0.20315784237764178,0.1839991468897983,0.38587626331005365
TTBK2,10905,1.038924527591446,1.0707032458608927,0.029828220825700767,0.1406428805125615
TMEM254,2042,13.765347837102633,18.277024823607036,0.34800223658702634,0.27033692143106447
TMEM38B,3525,8.428465176486187,6.41592913332915,-0.24126545672483082,0.00721840909103158
CAD,7265,26.707582255674335,40.19795470993913,0.46919849171413275,0.9391496919564871
HS6ST3,7804,0.0604965379955128,0.171965001968951,0.23900280353949863,0.12623435989100307
LZTS1,5706,0.15890746730892966,0.178752172687076,0.03511493536095955,0.26705676530427885
NKD2,2155,2.0987968759804834,4.643117128484203,0.6251791684541725,0.20686833912077612
ABCB11,4775,0.03885466012359103,0,-0.03363700252320368,0.45025251361289015
CNN3,2165,52.99433176814053,58.340238604130434,0.13602173651762647,2.4646207503994592e-5
TCP11,2018,0,0.04029390956073667,0.02199407929371799,0.9491379129819318
SFXN3,3098,32.60068302187267,48.08690314039094,0.45218276999849094,0.5062922944614435
LGI4,2814,0.035910795428815666,0.06359599980248708,0.04017150013204127,0.0011609449443348433
SSFA2,4965,12.367009534049634,6.675558420380753,-0.5893848213473207,0.0024877549824986853
WIPF3,4002,1.8379540341322267,2.1253660935883496,0.15022117125368958,6.309503975729925e-4
GPR141,1270,4.004159274657634,3.468853181240823,-0.09632017954441792,0.4293575102200435
MT2A,786,345.69569549370266,425.4894385606097,0.2507766351812732,0.9801288816782985
STARD9,15567,0.3391235206393177,0.35750675790300934,0.057357312522873884,0.126360467454221
PRKAG1,2071,60.55564847399236,53.68751495598286,-0.13267950831596306,0.46755308752735014
RPSA,1171,4799.029839353463,5517.025067313733,0.196669505450691,0.7585040982860314
PITPNA,3912,33.70441301940264,44.560297871932505,0.3353768479240156,0.869552625965342
ZNF814,3146,0.7582556999539277,0.6235868230045679,-0.0979782294726634,0.004550437542095739
NUTM2G,2851,0.19084240175869435,0.11925171253974699,-0.07595095236591903,0.9189829643123238
ERBB2,4545,42.477677862473136,47.82000397100497,0.1620661882984421,1.2462221507293095e-6
FAM72A,2398,3.3421438149982063,0.853488835454015,-0.9514212091047061,0.1903566639511687
ZNF248,5141,0.9940050181453683,0.9641516538014446,-0.034507346399605246,0.09557271385225878
SLC25A33,3854,16.2664110188997,16.446439836440035,0.032220801312438624,0.2786220075624684
GPA33,2802,0,0.092317460013295,0.06150368085986262,4.417533238613434e-6
ARHGAP5,9604,2.0385691011821168,3.474170415826363,0.5441765510896779,0.5660336848662403
KCNG2,1401,0,0.4725493293819103,0.20268429011348083,0.0019573524546018543
IFIT5,4015,2.6955426726933935,2.478376725421793,-0.058153375216573794,0.3375142959877737
SIX6,2787,0.030311454522231635,0,-0.009786137914727561,0.001286058725100733
TMEM167B,3730,6.021821241275206,3.7128960882015534,-0.4771404026796664,0.43918929515218086
NRARP,1770,2.4709363746076938,2.8884685461052997,0.1469404104259737,0.4653257865941
OR52N5,1034,0.19546030626051766,0.17307460681257134,0.003839632670390424,0.630384515783847
TAF13,813,14.818524573289901,15.62624497599773,0.07345181306347526,0.9722083356363497
PSME1,1006,283.0316327803637,257.4672064789407,-0.10585265979517654,0.7261645382690745
DICER1,10277,3.9478683403536334,3.8458858520937134,-0.01978575728677322,0.976631937769048
PQLC2L,1484,0.8741840008268094,1.5639957205185426,0.22974143122445911,0.11653029474642633
ZNF343,3632,4.2437042280000625,4.31172042469282,0.029119663463496235,0.8459357833932116
AP2M1,2091,222.295084120217,263.935088458909,0.17915666499099459,0.06629576376525806
RP4-734P14.4,823,104.17421072145224,113.08858949699523,0.10839944896291637,0.08227402241196793
PGF,1927,1.43259370625956,1.7600036585125467,0.15596564884565775,0.27565447672395377
TMEM18,2762,54.475671420454034,26.5820346027696,-0.8953335198498198,0.011080981660339958
BPIFB6,1362,0.14838910181598766,0.071693123311771,-0.01860957613222912,0.02203415067141643
TSPAN2,3177,0.11807857724492231,0.396821456050402,0.2383054321413398,0.011047440693527385
ARPC4,2582,189.56467220257136,190.62466436781537,0.024530469191521923,0.5835750480681354
IL20RB,2047,0.9231449198762348,0.4211674979515694,-0.22744431855818456,0.1248875269460972
PLXNA1,9066,13.955535452988768,17.62989191332393,0.2985910427386145,0.9994036190098405
DCTPP1,1222,119.16529886078267,127.32800102690332,0.10184077765340181,0.0010911978150040256
ABHD17A,1757,55.07566993231084,39.961704801911395,-0.3649635905830512,0.001992868327742663
RRAS2,1516,27.7579465218778,47.33028712503693,0.5839797134151072,8.946312992139261e-4
DNAJB4,2988,2.26215201699686,1.9668919548067632,-0.07365194550471132,0.8280652793207466
KIAA0753,4859,3.144108355528523,3.5775946932910165,0.1477252671296978,0.23951897378605214
THSD7A,10663,7.565583710568084,5.639453272227654,-0.3050821426556754,0.08638655436296627
CCDC74B,1549,4.060468450070457,3.2009699045666533,-0.1924137106105043,0.31919312626431706
TTC39B,10483,1.4283245497720334,1.1139062599091967,-0.2480967740128331,0.5605303844877785
CXorf21,1855,0.6418108853510246,0.7436533230303857,0.07265357748457692,1.7172107971024953e-4
KCNG3,3824,0.45510663344778535,0.17447419278173648,-0.2570776865205483,0.03487299618194583
WDR47,4240,1.4004302495011398,1.72589353977694,0.1841422922505556,0.016930683859917656
PCDH10,8489,1.0561539120185164,1.0919193351984706,0.057179791178654765,0.9517562285108766
DAB1,5298,0.038147594691086334,0.1010341072767239,0.11436059935482246,0.8163571409436211
ZFP69,2871,0.02942459900851953,0,-0.009786137914727561,0.4625891878054874
CCR7,2173,0.7282789684732757,0.47836644352073066,-0.1254213355809891,0.8740651938757021
GOLGA8S,1878,0.13711805483876635,0.19058481729946633,0.052620686766296394,0.11482706503500768
SPINT2,1802,961.73752743049,984.8292627171801,0.04803452598389705,0.002554577299498349
CD163,4268,0.023676892768670965,0.04575727926458867,0.033012567441135544,0.001371928037693298
GYPE,1684,0.22276463177382333,0.24922862943222768,0.007882798836626997,0.021813403272983572
PCYT1A,5597,13.057118940407266,11.829671918728659,-0.08890463103308585,0.0013305708129697203
BYSL,2029,22.9420674276893,25.795100813786735,0.1552079149278691,0.16733985800102066
WDR5,3151,43.013071750452404,42.409032658854066,-0.0021066776651085155,0.9899708641382812
ATXN1L,7886,16.9796499428718,14.417591297422469,-0.14711256829707328,0.07275023110486847
MLIP,1815,0.04654436570438533,0,-0.009786137914727561,0.8662344795390042
TMEM182,3593,1.4010155986600434,1.647460479159477,0.14721580612659052,0.49688672879212
SLC34A3,2124,0.176617532912956,0.23588235473514038,0.03794927733894146,0.16797747753223805
SLC2A11,3219,5.939157218554096,4.712856572663116,-0.23869089876120606,0.06116482967210851
ZNF117,9080,0.44777136442366466,0.5044993073642353,0.06673036212517493,0.9652551498435624
DLST,2838,74.53535322487733,60.93112185040857,-0.22184654042430513,0.19197409281221886
ZNF559,3054,0.7067334111554923,0.8447919728220463,0.11619148893904,0.9901769215296752
GPRC5B,1830,6.47359418610531,15.885629993280128,0.8365754876198631,0.015611829628545277
PKD1L3,5199,0.016248898586932032,0,-0.009786137914727561,0.11179277997914489
RPS6KA5,26795,3.17852135946195,4.053785845775393,0.28321544652583575,8.436839053489105e-5
FAM167A,1642,13.215556315741333,14.407447541719465,0.0913000497285197,2.3310273816662383e-6
GMFG,758,0.6794398601245456,0.4248746411784166,-0.07398625467220461,0.3339442499379009
ATG16L1,3405,38.66328626660981,56.04158642320277,0.4720732498823372,0.8940319210634312
DAB2IP,3500,5.62465573096629,4.8348924153385795,-0.13448065998154432,0.5121239006963708
HIF1AN,13011,12.491853642187266,19.74147196196557,0.5824817217077339,0.003077736961157513
MAP3K6,4136,5.68200895799751,4.572133845635423,-0.1902076550158724,0.5807856228290592
HLA-DRB5,1260,0,0.127799594449698,0.02199407929371799,0.7689634432800523
ATP1A3,3618,5.84526255599842,10.623419376761436,0.47355012580784406,0.07021749255116619
AXIN1,3643,46.069525976001394,49.64913619175243,0.10306925764381543,0.5890325953869129
OSER1,1572,35.6215750591332,57.8033768708223,0.5346573545340254,8.663102681006845e-7
CDK20,2175,5.538885033639594,4.961205921821447,-0.10872760155775481,3.681676332623334e-7
