Gene,FEcap,uATG,utr,gc
YOR228C,-7.8,TRUE,221,0.375565610859729
YOR229W,NA,FALSE,NA,NA
YOR230W,NA,FALSE,NA,NA
YOR231W,-11,TRUE,142,0.359154929577465
YOR232W,-13,TRUE,118,0.355932203389831
YOR233W,NA,FALSE,NA,NA
YOR234C,-4.8,TRUE,32,0.40625
YOR236W,-14.7,TRUE,15,0.333333333333333
YOR237W,NA,FALSE,NA,NA
YOR238W,NA,FALSE,NA,NA
YOR239W,NA,FALSE,NA,NA
YOR241W,NA,FALSE,NA,NA
YOR243C,NA,FALSE,NA,NA
YOR244W,-8.8,TRUE,30,0.4
YOR245C,NA,FALSE,NA,NA
YOR246C,-11.1,TRUE,64,0.40625
YOR247W,-6,TRUE,234,0.376068376068376
YOR249C,NA,FALSE,NA,NA
YOR250C,-4.8,TRUE,44,0.363636363636364
YOR251C,NA,FALSE,NA,NA
YOR252W,-4.3,TRUE,33,0.393939393939394
YOR253W,-7.4,TRUE,20,0.3
YOR254C,NA,FALSE,NA,NA
YOR256C,NA,FALSE,NA,NA
YOR257W,NA,FALSE,NA,NA
YOR258W,NA,FALSE,NA,NA
YOR259C,-6.1,TRUE,22,0.363636363636364
YOR260W,NA,FALSE,NA,NA
YOR261C,-7.6,TRUE,93,0.354838709677419
YOR262W,NA,FALSE,NA,NA
YOR264W,NA,FALSE,NA,NA
YOR265W,-3,TRUE,35,0.4
YOR266W,NA,FALSE,NA,NA
YOR269W,-11,TRUE,62,0.403225806451613
YOR270C,NA,FALSE,NA,NA
YOR271C,-4.5,TRUE,41,0.390243902439024
YOR272W,-1.7,TRUE,48,0.395833333333333
YOR273C,-0.9,TRUE,85,0.376470588235294
YOR274W,-17.1,TRUE,199,0.381909547738693
YOR275C,-16.2,TRUE,9,0.555555555555556
YOR276W,-3.8,TRUE,61,0.409836065573771
YOR278W,NA,FALSE,NA,NA
YOR279C,NA,FALSE,NA,NA
YOR280C,NA,FALSE,NA,NA
YOR281C,NA,FALSE,NA,NA
YOR283W,-4.2,TRUE,70,0.385714285714286
YOR284W,NA,FALSE,NA,NA
YOR285W,-7.3,TRUE,7,0.714285714285714
YOR286W,-8.5,TRUE,24,0.333333333333333
YOR287C,-5.1,TRUE,23,0.347826086956522
YOR288C,NA,FALSE,NA,NA
YOR289W,-14.6,TRUE,32,0.40625
YOR290C,-9.4,TRUE,124,0.354838709677419
YOR291W,-8.9,TRUE,152,0.361842105263158
YOR292C,NA,FALSE,NA,NA
YOR293W,-5.1,TRUE,28,0.392857142857143
YOR294W,-8.7,TRUE,47,0.382978723404255
YOR295W,NA,FALSE,NA,NA
YOR296W,-9.1,TRUE,115,0.347826086956522
YOR297C,-8,TRUE,27,0.37037037037037
YOR298CA,NA,FALSE,NA,NA
YOR299W,NA,FALSE,NA,NA
YOR301W,NA,FALSE,NA,NA
YOR302W,NA,FALSE,NA,NA
YOR303W,NA,FALSE,NA,NA
YOR304CA,-8.8,TRUE,2,1
YOR304W,NA,FALSE,NA,NA
YOR305W,NA,FALSE,NA,NA
YOR306C,NA,FALSE,NA,NA
YOR307C,NA,FALSE,NA,NA
YOR308C,-4.6,TRUE,29,0.379310344827586
YOR310C,-9.8,TRUE,29,0.379310344827586
YOR311C,-9.3,TRUE,10,0.5
YOR315W,NA,FALSE,NA,NA
YOR316C,NA,FALSE,NA,NA
YOR317W,-3.3,TRUE,70,0.385714285714286
YOR319W,NA,FALSE,NA,NA
YOR320C,-11.8,TRUE,108,0.324074074074074
YOR321W,-7,TRUE,79,0.367088607594937
YOR322C,NA,FALSE,NA,NA
YOR323C,-6.27,TRUE,20,0.3
YOR324C,-14.8,TRUE,158,0.367088607594937
YOR326W,-6.1,TRUE,191,0.387434554973822
YOR327C,-6.2,TRUE,84,0.369047619047619
YOR328W,NA,FALSE,NA,NA
YOR329C,-10.7,TRUE,123,0.349593495934959
YOR330C,-13.4,TRUE,12,0.416666666666667
YOR332W,-7.2,TRUE,32,0.40625
YOR334W,NA,FALSE,NA,NA
YOR335C,-6.8,TRUE,107,0.327102803738318
YOR336W,NA,FALSE,NA,NA
YOR337W,NA,FALSE,NA,NA
YOR340C,-12,TRUE,19,0.263157894736842
YOR341W,-4,TRUE,126,0.357142857142857
YOR342C,NA,FALSE,NA,NA
YOR344C,-2.1,TRUE,133,0.353383458646617
YOR346W,-9.5,TRUE,164,0.378048780487805
YOR347C,NA,FALSE,NA,NA
YOR349W,-8.9,TRUE,25,0.36
YOR350C,NA,FALSE,NA,NA
YOR352W,-5.4,TRUE,76,0.381578947368421
YOR353C,NA,FALSE,NA,NA
YOR354C,NA,FALSE,NA,NA
YOR355W,-4.6,TRUE,493,0.411764705882353
YOR356W,-16.6,TRUE,28,0.392857142857143
YOR357C,-11.6,TRUE,38,0.394736842105263
YOR358W,-8.1,TRUE,37,0.405405405405405
YOR359W,NA,FALSE,NA,NA
YOR360C,NA,FALSE,NA,NA
YOR361C,NA,FALSE,NA,NA
YOR362C,-4,TRUE,44,0.363636363636364
YOR363C,NA,FALSE,NA,NA
YOR367W,NA,FALSE,NA,NA
YOR368W,NA,FALSE,NA,NA
YOR369C,-6.8,TRUE,69,0.376811594202899
YOR370C,NA,FALSE,NA,NA
YOR371C,NA,FALSE,NA,NA
YOR374W,-7.9,TRUE,68,0.382352941176471
YOR375C,-5.7,TRUE,58,0.396551724137931
YOR377W,NA,FALSE,NA,NA
YOR378W,NA,FALSE,NA,NA
YOR380W,NA,FALSE,NA,NA
YOR382W,NA,FALSE,NA,NA
YOR383C,0,TRUE,48,0.395833333333333
YOR384W,NA,FALSE,NA,NA
YOR385W,-11.8,TRUE,9,0.555555555555556
YOR386W,NA,FALSE,NA,NA
YPL001W,NA,FALSE,NA,NA
YPL002C,NA,FALSE,NA,NA
YPL003W,NA,FALSE,NA,NA
YPL004C,-5.8,TRUE,18,0.277777777777778
YPL005W,NA,FALSE,NA,NA
YPL006W,NA,FALSE,NA,NA
YPL007C,NA,FALSE,NA,NA
YPL008W,NA,FALSE,NA,NA
YPL010W,-7.4,TRUE,47,0.382978723404255
YPL011C,-10.4,TRUE,48,0.395833333333333
YPL012W,-6.1,TRUE,67,0.388059701492537
YPL013C,-10,TRUE,20,0.3
YPL014W,-10,TRUE,19,0.263157894736842
YPL015C,NA,FALSE,NA,NA
YPL017C,NA,FALSE,NA,NA
YPL018W,-15.9,TRUE,179,0.385474860335196
YPL019C,-10.6,TRUE,136,0.352941176470588
YPL020C,NA,FALSE,NA,NA
YPL022W,-13.1,TRUE,82,0.365853658536585
YPL023C,-7.6,TRUE,132,0.348484848484849
YPL024W,-10.9,TRUE,54,0.407407407407407
YPL026C,-5.6,TRUE,69,0.376811594202899
YPL028W,-3.2,TRUE,65,0.4
YPL029W,NA,FALSE,NA,NA
YPL030W,-6.5,TRUE,57,0.385964912280702
YPL031C,-7.4,TRUE,37,0.405405405405405
YPL032C,-12.9,TRUE,173,0.38728323699422
YPL034W,-12.1,TRUE,253,0.371541501976285
YPL037C,-1.5,TRUE,32,0.40625
YPL038W,NA,FALSE,NA,NA
YPL039W,NA,FALSE,NA,NA
YPL040C,-8.8,TRUE,22,0.363636363636364
YPL041C,-17.6,TRUE,7,0.714285714285714
YPL042C,NA,FALSE,NA,NA
YPL043W,-7.6,TRUE,58,0.396551724137931
YPL045W,NA,FALSE,NA,NA
YPL046C,-5.2,TRUE,58,0.396551724137931
YPL047W,NA,FALSE,NA,NA
YPL048W,-4,TRUE,46,0.391304347826087
YPL049C,-11.3,TRUE,5,0.6
YPL050C,NA,FALSE,NA,NA
YPL051W,-8.8,TRUE,44,0.363636363636364
YPL052W,NA,FALSE,NA,NA
YPL053C,-16.7,TRUE,79,0.367088607594937
YPL055C,NA,FALSE,NA,NA
YPL057C,-2.4,TRUE,109,0.330275229357798
YPL058C,-5.4,TRUE,177,0.389830508474576
YPL059W,NA,FALSE,NA,NA
YPL060W,NA,FALSE,NA,NA
YPL061W,NA,FALSE,NA,NA
YPL063W,NA,FALSE,NA,NA
YPL064C,NA,FALSE,NA,NA
YPL065W,NA,FALSE,NA,NA
YPL066W,NA,FALSE,NA,NA
YPL067C,-9.1,TRUE,2,1
YPL068C,NA,FALSE,NA,NA
YPL069C,NA,FALSE,NA,NA
YPL070W,-4.4,TRUE,125,0.352
YPL071C,-12.2,TRUE,47,0.382978723404255
YPL072W,NA,FALSE,NA,NA
YPL074W,-8,TRUE,30,0.4
YPL075W,NA,FALSE,NA,NA
YPL076W,-7.4,TRUE,136,0.352941176470588
YPL077C,NA,FALSE,NA,NA
YPL078C,-7.5,TRUE,58,0.396551724137931
YPL082C,-9.6,TRUE,144,0.361111111111111
YPL084W,-10,TRUE,58,0.396551724137931
YPL085W,NA,FALSE,NA,NA
YPL086C,-5.2,TRUE,30,0.4
YPL087W,NA,FALSE,NA,NA
YPL088W,NA,FALSE,NA,NA
YPL089C,-4.3,TRUE,211,0.37914691943128
YPL091W,NA,FALSE,NA,NA
YPL092W,-5.3,TRUE,145,0.36551724137931
YPL093W,-8.4,TRUE,46,0.391304347826087
YPL094C,-12.6,TRUE,19,0.263157894736842
YPL095C,NA,FALSE,NA,NA
YPL096CA,NA,FALSE,NA,NA
YPL096W,-2.9,TRUE,17,0.294117647058824
YPL097W,-10.2,TRUE,26,0.384615384615385
YPL098C,NA,FALSE,NA,NA
YPL099C,NA,FALSE,NA,NA
YPL100W,-8.4,TRUE,78,0.371794871794872
YPL101W,-9.9,TRUE,40,0.4
YPL103C,-11.5,TRUE,37,0.405405405405405
YPL104W,NA,FALSE,NA,NA
YPL105C,NA,FALSE,NA,NA
YPL106C,NA,FALSE,NA,NA
YPL107W,NA,FALSE,NA,NA
YPL108W,NA,FALSE,NA,NA
YPL109C,NA,FALSE,NA,NA
YPL110C,-2.9,TRUE,69,0.376811594202899
YPL111W,-0.7,TRUE,47,0.382978723404255
YPL112C,NA,FALSE,NA,NA
YPL113C,NA,FALSE,NA,NA
YPL115C,NA,FALSE,NA,NA
YPL116W,NA,FALSE,NA,NA
YPL117C,NA,FALSE,NA,NA
YPL118W,-5.3,TRUE,87,0.379310344827586
YPL119C,NA,FALSE,NA,NA
YPL120W,-13.5,TRUE,7,0.714285714285714
YPL122C,-6.4,TRUE,54,0.407407407407407
YPL123C,NA,FALSE,NA,NA
YPL124W,NA,FALSE,NA,NA
YPL125W,NA,FALSE,NA,NA
YPL126W,-4.6,TRUE,37,0.405405405405405
YPL127C,-2.5,TRUE,24,0.333333333333333
YPL128C,-9.5,TRUE,88,0.375
YPL129W,NA,FALSE,NA,NA
YPL131W,-6.4,TRUE,20,0.3
YPL132W,-4.1,TRUE,175,0.382857142857143
YPL133C,-12.7,TRUE,131,0.351145038167939
YPL134C,NA,FALSE,NA,NA
YPL135W,NA,FALSE,NA,NA
YPL137C,NA,FALSE,NA,NA
YPL138C,NA,FALSE,NA,NA
YPL139C,NA,FALSE,NA,NA
YPL140C,NA,FALSE,NA,NA
YPL141C,NA,FALSE,NA,NA
YPL143W,NA,FALSE,NA,NA
YPL144W,NA,FALSE,NA,NA
YPL145C,-9,TRUE,257,0.373540856031128
YPL146C,NA,FALSE,NA,NA
YPL147W,NA,FALSE,NA,NA
YPL149W,NA,FALSE,NA,NA
YPL150W,-3.6,TRUE,201,0.383084577114428
YPL151C,-14.1,TRUE,39,0.41025641025641
YPL152W,NA,FALSE,NA,NA
YPL153C,-8.6,TRUE,119,0.361344537815126
YPL154C,-9.14,TRUE,254,0.374015748031496
YPL155C,-6.3,TRUE,81,0.37037037037037
YPL156C,NA,FALSE,NA,NA
YPL157W,NA,FALSE,NA,NA
YPL158C,NA,FALSE,NA,NA
YPL159C,-7.8,TRUE,105,0.333333333333333
YPL160W,-3.4,TRUE,65,0.4
YPL161C,NA,FALSE,NA,NA
YPL162C,-7.8,TRUE,56,0.392857142857143
YPL163C,-4.8,TRUE,33,0.393939393939394
YPL164C,-9.7,TRUE,52,0.423076923076923
YPL166W,NA,FALSE,NA,NA
YPL167C,NA,FALSE,NA,NA
YPL168W,NA,FALSE,NA,NA
YPL169C,-8.1,TRUE,37,0.405405405405405
YPL170W,NA,FALSE,NA,NA
YPL172C,-12,TRUE,104,0.336538461538462
YPL173W,-2.8,TRUE,47,0.382978723404255
YPL174C,-9.2,TRUE,134,0.358208955223881
YPL175W,-5.1,TRUE,44,0.363636363636364
YPL176C,NA,FALSE,NA,NA
YPL177C,NA,FALSE,NA,NA
YPL178W,-5.4,TRUE,61,0.409836065573771
YPL179W,-8.3,TRUE,170,0.388235294117647
YPL180W,NA,FALSE,NA,NA
YPL181W,NA,FALSE,NA,NA
YPL183C,-8.2,TRUE,12,0.416666666666667
YPL183WA,NA,FALSE,NA,NA
YPL184C,NA,FALSE,NA,NA
YPL188W,-9,TRUE,17,0.294117647058824
YPL189CA,NA,FALSE,NA,NA
YPL191C,NA,FALSE,NA,NA
YPL193W,-8.4,TRUE,13,0.384615384615385
YPL194W,NA,FALSE,NA,NA
YPL195W,-13,TRUE,14,0.357142857142857
YPL196W,-9.9,TRUE,41,0.390243902439024
YPL199C,-10.8,TRUE,16,0.3125
YPL202C,-8.6,TRUE,55,0.4
YPL203W,NA,FALSE,NA,NA
YPL204W,-11.3,TRUE,187,0.390374331550802
YPL206C,-7,TRUE,26,0.384615384615385
YPL207W,NA,FALSE,NA,NA
YPL208W,-7.8,TRUE,47,0.382978723404255
YPL209C,NA,FALSE,NA,NA
YPL210C,NA,FALSE,NA,NA
YPL211W,-10.2,TRUE,43,0.372093023255814
YPL212C,-11,TRUE,5,0.6
YPL213W,-7,TRUE,37,0.405405405405405
YPL214C,-5.9,TRUE,57,0.385964912280702
YPL215W,-6.2,TRUE,30,0.4
YPL216W,NA,FALSE,NA,NA
YPL217C,NA,FALSE,NA,NA
YPL218W,-1.2,TRUE,68,0.382352941176471
YPL219W,NA,FALSE,NA,NA
YPL221W,-8.6,TRUE,247,0.368421052631579
YPL222W,NA,FALSE,NA,NA
YPL224C,NA,FALSE,NA,NA
YPL225W,-6.5,TRUE,49,0.408163265306122
YPL226W,-7.1,TRUE,30,0.4
YPL227C,NA,FALSE,NA,NA
YPL228W,-8.8,TRUE,132,0.348484848484849
YPL229W,-0.8,TRUE,21,0.333333333333333
YPL231W,-7.3,TRUE,38,0.394736842105263
YPL232W,-8.2,TRUE,176,0.386363636363636
YPL233W,-2.1,TRUE,66,0.393939393939394
YPL234C,-9.4,TRUE,56,0.392857142857143
YPL235W,NA,FALSE,NA,NA
YPL236C,-5.9,TRUE,72,0.388888888888889
YPL237W,NA,FALSE,NA,NA
YPL239W,NA,FALSE,NA,NA
YPL241C,-11,TRUE,9,0.555555555555556
YPL242C,-5.4,TRUE,36,0.416666666666667
YPL243W,NA,FALSE,NA,NA
YPL244C,-10.1,TRUE,23,0.347826086956522
YPL245W,-9.9,TRUE,59,0.406779661016949
YPL246C,-8.8,TRUE,41,0.390243902439024
YPL247C,NA,FALSE,NA,NA
YPL248C,-8.9,TRUE,15,0.333333333333333
YPL249C,NA,FALSE,NA,NA
YPL250C,-2.7,TRUE,68,0.382352941176471
YPL252C,-10.5,TRUE,45,0.377777777777778
YPL253C,NA,FALSE,NA,NA
YPL254W,NA,FALSE,NA,NA
YPL255W,NA,FALSE,NA,NA
YPL256C,NA,FALSE,NA,NA
YPL257W,NA,FALSE,NA,NA
YPL259C,NA,FALSE,NA,NA
YPL260W,-6.2,TRUE,91,0.362637362637363
YPL262W,NA,FALSE,NA,NA
YPL263C,-5.8,TRUE,20,0.3
YPL264C,NA,FALSE,NA,NA
YPL265W,NA,FALSE,NA,NA
YPL266W,NA,FALSE,NA,NA
YPL267W,-2.8,TRUE,16,0.3125
YPL268W,NA,FALSE,NA,NA
YPL269W,-12,TRUE,1,1
YPL270W,NA,FALSE,NA,NA
YPL271W,-6.9,TRUE,22,0.363636363636364
YPL274W,NA,FALSE,NA,NA
YPR002W,NA,FALSE,NA,NA
YPR003C,NA,FALSE,NA,NA
YPR004C,-12.9,TRUE,15,0.333333333333333
YPR005C,NA,FALSE,NA,NA
YPR006C,NA,FALSE,NA,NA
YPR008W,NA,FALSE,NA,NA
YPR009W,NA,FALSE,NA,NA
YPR010C,-12.8,TRUE,34,0.382352941176471
YPR010CA,NA,FALSE,NA,NA
YPR011C,-9.7,TRUE,104,0.336538461538462
YPR013C,NA,FALSE,NA,NA
YPR016C,-7.8,TRUE,93,0.354838709677419
YPR017C,-17.3,TRUE,11,0.454545454545455
YPR018W,-13.2,TRUE,91,0.362637362637363
YPR019W,NA,FALSE,NA,NA
YPR020W,-5.32,TRUE,50,0.42
YPR021C,-10.3,TRUE,211,0.37914691943128
YPR022C,NA,FALSE,NA,NA
YPR023C,-9.9,TRUE,41,0.390243902439024
YPR024W,NA,FALSE,NA,NA
YPR025C,NA,FALSE,NA,NA
YPR026W,NA,FALSE,NA,NA
YPR028W,NA,FALSE,NA,NA
YPR029C,-9.7,TRUE,45,0.377777777777778
YPR031W,NA,FALSE,NA,NA
YPR032W,-6.4,TRUE,9,0.555555555555556
YPR033C,NA,FALSE,NA,NA
YPR034W,-5,TRUE,48,0.395833333333333
YPR035W,NA,FALSE,NA,NA
YPR036W,NA,FALSE,NA,NA
YPR036WA,-2.6,TRUE,76,0.381578947368421
YPR037C,NA,FALSE,NA,NA
YPR040W,-3.9,TRUE,8,0.625
YPR041W,NA,FALSE,NA,NA
YPR043W,-8.5,TRUE,14,0.357142857142857
YPR045C,-9.7,TRUE,59,0.406779661016949
YPR046W,NA,FALSE,NA,NA
YPR047W,NA,FALSE,NA,NA
YPR048W,-9,TRUE,25,0.36
YPR049C,NA,FALSE,NA,NA
YPR051W,NA,FALSE,NA,NA
YPR052C,-1.8,TRUE,24,0.333333333333333
YPR055W,-6.6,TRUE,53,0.415094339622642
YPR056W,-9.2,TRUE,24,0.333333333333333
YPR057W,NA,FALSE,NA,NA
YPR058W,-5.9,TRUE,56,0.392857142857143
YPR060C,-6.9,TRUE,60,0.4
YPR061C,NA,FALSE,NA,NA
YPR062W,NA,FALSE,NA,NA
YPR063C,-4.4,TRUE,33,0.393939393939394
YPR065W,-3.1,TRUE,42,0.380952380952381
YPR066W,-13.2,TRUE,8,0.625
YPR067W,NA,FALSE,NA,NA
YPR068C,-3.6,TRUE,51,0.411764705882353
YPR069C,-2.6,TRUE,25,0.36
YPR070W,-6,TRUE,42,0.380952380952381
YPR071W,-10.7,TRUE,20,0.3
YPR072W,NA,FALSE,NA,NA
YPR073C,-5,TRUE,63,0.412698412698413
YPR074C,-6.6,TRUE,66,0.393939393939394
YPR075C,-7.4,TRUE,55,0.4
YPR079W,-4.6,TRUE,47,0.382978723404255
YPR081C,-10,TRUE,4,0.75
YPR082C,NA,FALSE,NA,NA
YPR083W,-8.7,TRUE,25,0.36
YPR084W,NA,FALSE,NA,NA
YPR085C,-8.9,TRUE,30,0.4
YPR086W,-8.8,TRUE,45,0.377777777777778
YPR088C,-8.3,TRUE,37,0.405405405405405
YPR089W,-13.2,TRUE,42,0.380952380952381
YPR091C,-8.7,TRUE,44,0.363636363636364
YPR093C,NA,FALSE,NA,NA
YPR094W,-10.7,TRUE,1,1
YPR095C,NA,FALSE,NA,NA
YPR097W,NA,FALSE,NA,NA
YPR098C,NA,FALSE,NA,NA
YPR100W,-8.2,TRUE,39,0.41025641025641
YPR101W,-9.5,TRUE,26,0.384615384615385
YPR103W,-5.1,TRUE,86,0.383720930232558
YPR104C,NA,FALSE,NA,NA
YPR105C,NA,FALSE,NA,NA
YPR106W,-8.1,TRUE,14,0.357142857142857
YPR107C,-4.2,TRUE,85,0.376470588235294
YPR108W,-7.4,TRUE,81,0.37037037037037
YPR109W,NA,FALSE,NA,NA
YPR110C,-8.8,TRUE,11,0.454545454545455
YPR111W,NA,FALSE,NA,NA
YPR112C,-3.8,TRUE,53,0.415094339622642
YPR113W,-13.8,TRUE,14,0.357142857142857
YPR114W,NA,FALSE,NA,NA
YPR115W,NA,FALSE,NA,NA
YPR116W,NA,FALSE,NA,NA
YPR117W,NA,FALSE,NA,NA
YPR118W,-11.2,TRUE,37,0.405405405405405
YPR119W,-9.4,TRUE,350,0.408571428571429
YPR120C,NA,FALSE,NA,NA
YPR122W,NA,FALSE,NA,NA
YPR124W,-3.9,TRUE,178,0.387640449438202
YPR125W,-10.9,TRUE,97,0.360824742268041
YPR127W,NA,FALSE,NA,NA
YPR128C,NA,FALSE,NA,NA
YPR129W,NA,FALSE,NA,NA
YPR131C,-13,TRUE,16,0.3125
YPR133C,NA,FALSE,NA,NA
YPR133WA,NA,FALSE,NA,NA
YPR134W,NA,FALSE,NA,NA
YPR135W,-4.7,TRUE,58,0.396551724137931
YPR137W,-1.2,TRUE,95,0.357894736842105
YPR138C,-6.2,TRUE,273,0.36996336996337
YPR139C,-8.4,TRUE,59,0.406779661016949
YPR140W,NA,FALSE,NA,NA
YPR141C,-6.8,TRUE,96,0.364583333333333
YPR143W,NA,FALSE,NA,NA
YPR144C,-6.5,TRUE,24,0.333333333333333
YPR145W,-11.1,TRUE,43,0.372093023255814
YPR147C,-9.8,TRUE,47,0.382978723404255
YPR148C,-7.7,TRUE,75,0.373333333333333
YPR149W,-6.6,TRUE,184,0.385869565217391
YPR152C,NA,FALSE,NA,NA
YPR153W,-3.3,TRUE,32,0.40625
YPR155C,-3.7,TRUE,67,0.388059701492537
YPR157W,NA,FALSE,NA,NA
YPR158W,NA,FALSE,NA,NA
YPR159W,NA,FALSE,NA,NA
YPR160W,NA,FALSE,NA,NA
YPR161C,NA,FALSE,NA,NA
YPR162C,NA,FALSE,NA,NA
YPR163C,-4.5,TRUE,87,0.379310344827586
YPR164W,-12.1,TRUE,12,0.416666666666667
YPR165W,NA,FALSE,NA,NA
YPR166C,NA,FALSE,NA,NA
YPR167C,NA,FALSE,NA,NA
YPR168W,NA,FALSE,NA,NA
YPR169W,NA,FALSE,NA,NA
YPR170WB,NA,FALSE,NA,NA
YPR171W,-3.8,TRUE,628,0.414012738853503
YPR172W,-8.1,TRUE,31,0.419354838709677
YPR173C,NA,FALSE,NA,NA
YPR174C,-7.4,TRUE,34,0.382352941176471
YPR175W,-10.7,TRUE,30,0.4
YPR176C,-2.7,TRUE,7,0.714285714285714
YPR178W,-5.4,TRUE,40,0.4
YPR179C,NA,FALSE,NA,NA
YPR180W,NA,FALSE,NA,NA
YPR181C,-8.3,TRUE,65,0.4
YPR182W,-2.1,TRUE,63,0.412698412698413
YPR183W,-1.7,TRUE,38,0.394736842105263
YPR184W,NA,FALSE,NA,NA
YPR185W,NA,FALSE,NA,NA
YPR186C,NA,FALSE,NA,NA
YPR187W,-11.1,TRUE,9,0.555555555555556
YPR188C,-8.1,TRUE,23,0.347826086956522
YPR189W,NA,FALSE,NA,NA
YPR190C,-9.5,TRUE,31,0.419354838709677
YPR191W,-4.84,TRUE,61,0.409836065573771
YPR198W,-9.3,TRUE,52,0.423076923076923
YPR199C,-15.2,TRUE,22,0.363636363636364
